date,country,channel,device,product_category,users,sessions,product_views,add_to_cart,begin_checkout,purchases,revenue,ad_spend
2026-02-03,Germany,Organic Search,Tablet,Earrings,132,176,138,12,5,2,126.37,0.0
2026-02-03,Switzerland,Paid Search,Desktop,Earrings,278,342,228,27,20,9,611.95,229.8
2026-02-03,Austria,Paid Search,Mobile,Watches,341,472,344,67,40,17,4037.39,398.09
2026-02-03,Austria,Paid Search,Tablet,Watches,106,129,89,17,9,3,600.67,74.82
2026-02-03,Switzerland,Email,Desktop,Bracelets,122,141,70,8,5,2,161.47,11.05
2026-02-03,Germany,Email,Mobile,Bracelets,206,245,167,16,8,3,228.04,8.73
2026-02-03,Austria,Email,Tablet,Watches,65,78,61,6,3,1,196.35,1.68
2026-02-03,Austria,Social Media,Desktop,Bracelets,276,322,251,52,25,10,821.06,142.01
2026-02-03,Germany,Social Media,Mobile,Watches,383,448,357,61,42,16,3841.03,201.92
2026-02-03,Switzerland,Social Media,Tablet,Watches,35,48,30,3,1,0,0.0,9.62
2026-02-03,Austria,Direct,Desktop,Bracelets,197,230,165,17,8,4,335.94,0.0
2026-02-03,Austria,Direct,Mobile,Earrings,264,340,225,47,33,16,1096.89,0.0
2026-02-03,Switzerland,Direct,Tablet,Earrings,89,116,70,11,5,2,133.14,0.0
2026-02-03,Austria,Referral,Desktop,Necklaces,98,110,65,13,6,2,175.32,0.0
2026-02-03,Austria,Referral,Mobile,Earrings,149,192,149,24,13,5,318.92,0.0
2026-02-03,Austria,Referral,Tablet,Earrings,32,38,27,2,1,0,0.0,0.0
2026-02-04,Austria,Organic Search,Desktop,Rings,322,393,240,20,9,4,690.45,0.0
2026-02-04,Germany,Organic Search,Mobile,Earrings,396,499,310,54,28,12,1006.33,0.0
2026-02-04,Switzerland,Organic Search,Tablet,Watches,96,120,72,8,5,2,452.93,0.0
2026-02-04,Austria,Paid Search,Desktop,Watches,219,304,164,26,12,5,997.87,178.25
2026-02-04,Austria,Paid Search,Mobile,Rings,285,392,216,36,17,7,1186.71,209.16
2026-02-04,Germany,Paid Search,Tablet,Rings,52,60,44,7,3,1,165.93,37.55
2026-02-04,Switzerland,Email,Desktop,Bracelets,160,204,126,16,11,5,394.14,6.39
2026-02-04,Germany,Email,Mobile,Earrings,189,228,168,25,15,8,566.26,5.61
2026-02-04,Germany,Email,Tablet,Necklaces,76,98,56,10,7,4,417.42,2.13
2026-02-04,Germany,Social Media,Desktop,Rings,190,251,188,18,9,3,479.37,116.04
2026-02-04,Germany,Social Media,Mobile,Earrings,366,428,198,18,12,4,249.65,117.11
2026-02-04,Germany,Social Media,Tablet,Necklaces,102,133,60,5,2,0,0.0,41.24
2026-02-04,Germany,Direct,Desktop,Necklaces,193,251,163,21,14,7,682.77,0.0
2026-02-04,Switzerland,Direct,Mobile,Necklaces,254,345,225,18,9,4,442.92,0.0
2026-02-04,Germany,Direct,Tablet,Earrings,124,140,108,21,12,6,456.01,0.0
2026-02-04,Germany,Referral,Desktop,Watches,82,109,62,8,4,1,196.52,0.0
2026-02-04,Switzerland,Referral,Mobile,Watches,85,109,60,10,4,1,222.18,0.0
2026-02-04,Austria,Referral,Tablet,Necklaces,27,36,28,3,1,0,0.0,0.0
2026-02-05,Austria,Organic Search,Desktop,Rings,295,409,280,48,27,13,1872.37,0.0
2026-02-05,Switzerland,Organic Search,Mobile,Necklaces,432,512,405,74,53,23,2116.22,0.0
2026-02-05,Switzerland,Organic Search,Tablet,Watches,126,166,99,14,9,4,980.94,0.0
2026-02-05,Germany,Paid Search,Desktop,Watches,261,294,168,29,21,10,1983.48,199.13
2026-02-05,Germany,Paid Search,Mobile,Necklaces,374,449,223,20,9,3,280.42,354.53
2026-02-05,Austria,Paid Search,Tablet,Earrings,129,167,111,20,12,5,322.24,130.43
2026-02-05,Austria,Email,Desktop,Earrings,102,118,75,6,4,2,141.06,8.4
2026-02-05,Austria,Email,Mobile,Earrings,179,223,102,16,11,5,350.26,8.64
2026-02-05,Switzerland,Email,Tablet,Bracelets,38,46,31,5,3,1,73.91,1.65
2026-02-05,Austria,Social Media,Desktop,Bracelets,242,271,180,23,17,6,441.55,132.7
2026-02-05,Germany,Social Media,Mobile,Watches,335,391,261,34,19,8,1530.77,105.71
2026-02-05,Austria,Social Media,Tablet,Necklaces,51,61,40,8,3,1,81.41,18.34
2026-02-05,Austria,Direct,Desktop,Earrings,158,195,116,9,5,2,146.95,0.0
2026-02-05,Austria,Direct,Mobile,Watches,221,269,197,18,11,5,999.15,0.0
2026-02-05,Switzerland,Direct,Tablet,Watches,47,59,44,8,5,2,381.32,0.0
2026-02-05,Germany,Referral,Desktop,Bracelets,107,136,71,13,6,2,164.54,0.0
2026-02-05,Austria,Referral,Mobile,Earrings,87,110,62,5,3,1,75.75,0.0
2026-02-05,Switzerland,Referral,Tablet,Rings,18,24,14,2,1,0,0.0,0.0
2026-02-06,Austria,Organic Search,Desktop,Bracelets,351,464,365,67,39,21,2050.02,0.0
2026-02-06,Austria,Organic Search,Mobile,Necklaces,504,568,400,35,17,8,844.55,0.0
2026-02-06,Switzerland,Organic Search,Tablet,Necklaces,165,189,145,24,16,7,624.94,0.0
2026-02-06,Austria,Paid Search,Desktop,Earrings,260,342,182,18,8,4,285.57,323.41
2026-02-06,Germany,Paid Search,Mobile,Rings,382,511,254,29,20,9,1709.75,354.08
2026-02-06,Austria,Paid Search,Tablet,Watches,100,137,104,12,6,2,477.44,122.32
2026-02-06,Germany,Email,Desktop,Bracelets,177,238,116,21,15,8,637.93,17.39
2026-02-06,Germany,Email,Mobile,Earrings,197,239,172,21,14,8,518.73,6.31
2026-02-06,Austria,Email,Tablet,Bracelets,83,109,71,10,5,3,254.57,6.65
2026-02-06,Germany,Social Media,Desktop,Bracelets,266,303,235,30,19,7,513.0,137.44
2026-02-06,Austria,Social Media,Mobile,Bracelets,311,408,262,32,23,8,784.33,202.91
2026-02-06,Austria,Social Media,Tablet,Watches,45,63,49,10,7,2,406.4,32.09
2026-02-06,Austria,Direct,Desktop,Earrings,170,199,117,9,6,3,232.67,0.0
2026-02-06,Switzerland,Direct,Mobile,Rings,247,292,221,43,29,16,2491.26,0.0
2026-02-06,Germany,Direct,Tablet,Necklaces,70,90,62,11,7,3,242.56,0.0
2026-02-06,Austria,Referral,Desktop,Bracelets,66,80,44,4,1,0,0.0,0.0
2026-02-06,Austria,Referral,Mobile,Earrings,77,104,53,8,4,1,68.51,0.0
2026-02-06,Germany,Referral,Tablet,Bracelets,60,69,53,10,5,2,181.78,0.0
2026-02-07,Switzerland,Organic Search,Desktop,Watches,386,457,232,31,17,7,1400.7,0.0
2026-02-07,Germany,Organic Search,Mobile,Rings,443,599,420,59,42,20,2971.42,0.0
2026-02-07,Austria,Organic Search,Tablet,Necklaces,166,194,106,15,7,3,341.52,0.0
2026-02-07,Austria,Paid Search,Desktop,Necklaces,371,437,225,23,15,6,607.73,394.9
2026-02-07,Austria,Paid Search,Mobile,Earrings,347,473,290,58,43,19,1460.28,386.94
2026-02-07,Switzerland,Paid Search,Tablet,Bracelets,87,119,76,6,4,1,100.19,111.1
2026-02-07,Germany,Email,Desktop,Bracelets,122,170,106,14,10,5,367.37,5.23
2026-02-07,Germany,Email,Mobile,Earrings,159,197,152,30,14,7,440.82,5.32
2026-02-07,Switzerland,Email,Tablet,Bracelets,101,113,61,7,4,2,193.86,8.54
2026-02-07,Austria,Social Media,Desktop,Bracelets,236,304,231,28,20,8,781.02,128.67
2026-02-07,Switzerland,Social Media,Mobile,Rings,342,450,208,24,15,5,803.63,245.64
2026-02-07,Germany,Social Media,Tablet,Necklaces,102,127,79,15,10,3,328.85,31.35
2026-02-07,Germany,Direct,Desktop,Necklaces,203,248,169,18,13,5,472.98,0.0
2026-02-07,Germany,Direct,Mobile,Earrings,213,279,174,16,8,3,205.96,0.0
2026-02-07,Germany,Direct,Tablet,Rings,78,107,79,13,7,4,617.79,0.0
2026-02-07,Germany,Referral,Desktop,Necklaces,88,106,82,10,6,2,175.56,0.0
2026-02-07,Austria,Referral,Mobile,Necklaces,156,181,128,20,12,4,354.93,0.0
2026-02-07,Austria,Referral,Tablet,Rings,15,21,15,1,0,0,0.0,0.0
2026-02-08,Austria,Organic Search,Desktop,Earrings,327,371,245,31,14,6,422.48,0.0
2026-02-08,Austria,Organic Search,Mobile,Necklaces,359,446,288,40,27,14,1332.58,0.0
2026-02-08,Austria,Organic Search,Tablet,Bracelets,162,182,124,21,13,7,523.24,0.0
2026-02-08,Germany,Paid Search,Desktop,Necklaces,277,347,266,39,19,8,785.14,207.42
2026-02-08,Switzerland,Paid Search,Mobile,Watches,304,375,235,32,18,8,1652.99,184.08
2026-02-08,Austria,Paid Search,Tablet,Rings,73,101,71,10,6,3,477.93,81.02
2026-02-08,Switzerland,Email,Desktop,Necklaces,108,129,86,10,7,4,347.62,8.36
2026-02-08,Austria,Email,Mobile,Necklaces,156,204,139,19,8,4,410.22,9.71
2026-02-08,Germany,Email,Tablet,Watches,102,124,76,12,8,4,774.99,3.49
2026-02-08,Switzerland,Social Media,Desktop,Necklaces,150,203,92,19,13,4,380.96,83.56
2026-02-08,Switzerland,Social Media,Mobile,Earrings,309,385,237,19,9,3,213.15,191.78
2026-02-08,Switzerland,Social Media,Tablet,Earrings,100,132,73,14,7,2,166.99,65.21
2026-02-08,Switzerland,Direct,Desktop,Necklaces,149,166,76,10,6,3,313.5,0.0
2026-02-08,Switzerland,Direct,Mobile,Rings,197,273,177,27,14,7,1145.96,0.0
2026-02-08,Austria,Direct,Tablet,Bracelets,38,53,29,3,1,0,0.0,0.0
2026-02-08,Switzerland,Referral,Desktop,Earrings,134,152,113,20,11,5,399.55,0.0
2026-02-08,Germany,Referral,Mobile,Earrings,104,130,102,10,5,2,125.33,0.0
2026-02-08,Germany,Referral,Tablet,Necklaces,14,20,12,2,1,0,0.0,0.0
2026-02-09,Germany,Organic Search,Desktop,Earrings,303,360,184,36,21,11,685.21,0.0
2026-02-09,Germany,Organic Search,Mobile,Bracelets,404,546,288,33,18,8,641.66,0.0
2026-02-09,Switzerland,Organic Search,Tablet,Rings,157,190,92,8,5,2,359.55,0.0
2026-02-09,Austria,Paid Search,Desktop,Necklaces,229,267,208,40,18,7,777.28,141.11
2026-02-09,Germany,Paid Search,Mobile,Necklaces,351,434,327,33,18,9,858.15,285.52
2026-02-09,Germany,Paid Search,Tablet,Earrings,51,68,49,6,3,1,68.34,53.21
2026-02-09,Germany,Email,Desktop,Watches,139,162,80,11,7,4,1038.67,7.54
2026-02-09,Switzerland,Email,Mobile,Earrings,154,182,114,10,5,2,122.01,11.93
2026-02-09,Switzerland,Email,Tablet,Earrings,65,80,63,13,8,5,346.75,4.87
2026-02-09,Austria,Social Media,Desktop,Bracelets,228,260,182,22,12,4,398.53,114.17
2026-02-09,Switzerland,Social Media,Mobile,Necklaces,273,329,219,31,17,6,660.25,69.48
2026-02-09,Switzerland,Social Media,Tablet,Necklaces,36,47,33,6,2,0,0.0,18.06
2026-02-09,Germany,Direct,Desktop,Earrings,136,189,143,22,11,6,502.08,0.0
2026-02-09,Switzerland,Direct,Mobile,Earrings,290,341,253,29,17,7,467.6,0.0
2026-02-09,Austria,Direct,Tablet,Bracelets,87,115,81,13,8,4,316.83,0.0
2026-02-09,Switzerland,Referral,Desktop,Necklaces,84,109,78,14,9,4,337.0,0.0
2026-02-09,Austria,Referral,Mobile,Earrings,73,93,45,8,5,1,81.27,0.0
2026-02-09,Switzerland,Referral,Tablet,Watches,15,20,9,1,0,0,0.0,0.0
2026-02-10,Germany,Organic Search,Desktop,Earrings,305,344,213,46,32,14,1076.92,0.0
2026-02-10,Austria,Organic Search,Mobile,Necklaces,484,542,341,52,34,16,1794.25,0.0
2026-02-10,Austria,Organic Search,Tablet,Watches,141,162,79,10,5,2,420.96,0.0
2026-02-10,Switzerland,Paid Search,Desktop,Watches,243,315,195,37,18,8,2043.66,175.7
2026-02-10,Switzerland,Paid Search,Mobile,Earrings,338,432,326,45,27,12,853.72,349.93
2026-02-10,Switzerland,Paid Search,Tablet,Watches,94,127,63,10,6,2,387.75,96.82
2026-02-10,Switzerland,Email,Desktop,Necklaces,110,140,89,19,13,7,729.85,7.6
2026-02-10,Switzerland,Email,Mobile,Bracelets,184,238,160,27,12,7,663.52,18.43
2026-02-10,Switzerland,Email,Tablet,Necklaces,67,77,37,7,3,1,108.34,5.42
2026-02-10,Switzerland,Social Media,Desktop,Watches,244,306,224,36,20,7,1544.55,102.06
2026-02-10,Germany,Social Media,Mobile,Necklaces,268,363,175,18,8,2,181.9,120.04
2026-02-10,Austria,Social Media,Tablet,Watches,94,129,101,10,6,2,395.94,65.84
2026-02-10,Austria,Direct,Desktop,Earrings,125,169,88,16,10,5,413.8,0.0
2026-02-10,Switzerland,Direct,Mobile,Rings,252,346,211,28,16,8,1208.58,0.0
2026-02-10,Germany,Direct,Tablet,Necklaces,59,72,52,6,3,1,106.78,0.0
2026-02-10,Austria,Referral,Desktop,Earrings,66,84,66,12,7,2,121.05,0.0
2026-02-10,Switzerland,Referral,Mobile,Earrings,164,197,100,8,5,2,167.96,0.0
2026-02-10,Switzerland,Referral,Tablet,Watches,22,30,22,2,0,0,0.0,0.0
2026-02-11,Switzerland,Organic Search,Desktop,Watches,320,391,214,30,18,9,2123.17,0.0
2026-02-11,Switzerland,Organic Search,Mobile,Watches,431,538,288,62,34,16,3011.56,0.0
2026-02-11,Switzerland,Organic Search,Tablet,Earrings,165,199,89,7,3,1,72.68,0.0
2026-02-11,Switzerland,Paid Search,Desktop,Watches,319,382,243,49,34,15,3927.71,243.79
2026-02-11,Austria,Paid Search,Mobile,Rings,374,436,302,24,14,7,1038.84,200.51
2026-02-11,Germany,Paid Search,Tablet,Necklaces,120,143,99,10,6,2,226.68,133.51
2026-02-11,Germany,Email,Desktop,Bracelets,124,147,76,8,5,2,174.27,4.44
2026-02-11,Germany,Email,Mobile,Rings,250,299,193,33,20,9,1288.23,22.73
2026-02-11,Germany,Email,Tablet,Watches,80,104,77,6,4,2,478.82,7.59
2026-02-11,Austria,Social Media,Desktop,Earrings,205,231,155,32,14,5,331.07,99.71
2026-02-11,Switzerland,Social Media,Mobile,Rings,241,332,233,20,14,5,789.72,100.88
2026-02-11,Switzerland,Social Media,Tablet,Necklaces,91,106,84,9,5,2,172.44,31.27
2026-02-11,Austria,Direct,Desktop,Rings,167,210,96,18,13,7,1137.64,0.0
2026-02-11,Germany,Direct,Mobile,Bracelets,255,294,216,32,16,7,597.07,0.0
2026-02-11,Austria,Direct,Tablet,Necklaces,37,51,24,2,1,0,0.0,0.0
2026-02-11,Austria,Referral,Desktop,Watches,54,75,49,6,2,0,0.0,0.0
2026-02-11,Austria,Referral,Mobile,Bracelets,150,198,130,22,9,3,272.02,0.0
2026-02-11,Switzerland,Referral,Tablet,Rings,62,75,51,4,2,0,0.0,0.0
2026-02-12,Germany,Organic Search,Desktop,Earrings,327,434,282,47,24,11,704.61,0.0
2026-02-12,Switzerland,Organic Search,Mobile,Watches,474,550,259,32,18,9,2087.48,0.0
2026-02-12,Switzerland,Organic Search,Tablet,Rings,116,150,85,11,4,2,298.59,0.0
2026-02-12,Switzerland,Paid Search,Desktop,Watches,265,304,181,19,9,4,806.32,209.11
2026-02-12,Germany,Paid Search,Mobile,Rings,387,497,324,69,43,19,3067.38,419.76
2026-02-12,Austria,Paid Search,Tablet,Necklaces,97,120,92,15,9,4,386.94,100.1
2026-02-12,Switzerland,Email,Desktop,Rings,137,173,127,10,4,2,287.95,8.03
2026-02-12,Austria,Email,Mobile,Necklaces,159,193,138,11,5,2,220.38,12.18
2026-02-12,Austria,Email,Tablet,Earrings,58,78,39,4,1,0,0.0,5.7
2026-02-12,Germany,Social Media,Desktop,Bracelets,220,248,138,15,10,3,295.44,125.24
2026-02-12,Switzerland,Social Media,Mobile,Necklaces,318,428,221,34,22,8,890.99,197.88
2026-02-12,Austria,Social Media,Tablet,Necklaces,116,154,98,18,9,3,327.19,82.9
2026-02-12,Austria,Direct,Desktop,Watches,176,219,149,13,7,3,676.17,0.0
2026-02-12,Switzerland,Direct,Mobile,Watches,235,313,218,33,19,11,2549.27,0.0
2026-02-12,Switzerland,Direct,Tablet,Earrings,90,124,65,7,4,2,162.55,0.0
2026-02-12,Germany,Referral,Desktop,Earrings,63,85,63,7,3,1,72.21,0.0
2026-02-12,Germany,Referral,Mobile,Watches,96,116,69,10,5,2,432.89,0.0
2026-02-12,Germany,Referral,Tablet,Bracelets,17,22,11,0,0,0,0.0,0.0
2026-02-13,Switzerland,Organic Search,Desktop,Watches,333,452,214,18,9,4,841.24,0.0
2026-02-13,Austria,Organic Search,Mobile,Watches,457,525,271,44,21,11,2064.23,0.0
2026-02-13,Germany,Organic Search,Tablet,Necklaces,145,162,126,24,16,6,657.16,0.0
2026-02-13,Germany,Paid Search,Desktop,Earrings,307,404,287,42,25,12,814.15,199.15
2026-02-13,Switzerland,Paid Search,Mobile,Watches,351,442,266,53,24,10,2596.38,201.04
2026-02-13,Germany,Paid Search,Tablet,Watches,157,181,102,14,9,4,848.43,83.55
2026-02-13,Switzerland,Email,Desktop,Earrings,181,204,115,19,11,6,387.02,8.86
2026-02-13,Germany,Email,Mobile,Rings,196,249,153,19,14,8,1164.8,15.06
2026-02-13,Germany,Email,Tablet,Watches,100,124,63,5,3,1,237.79,3.0
2026-02-13,Germany,Social Media,Desktop,Necklaces,252,321,145,18,13,4,394.35,114.58
2026-02-13,Germany,Social Media,Mobile,Bracelets,282,373,281,34,23,9,804.23,109.97
2026-02-13,Austria,Social Media,Tablet,Earrings,136,169,116,13,5,1,74.32,45.85
2026-02-13,Switzerland,Direct,Desktop,Watches,248,309,201,36,19,10,2409.24,0.0
2026-02-13,Austria,Direct,Mobile,Bracelets,263,306,179,34,23,11,1034.7,0.0
2026-02-13,Switzerland,Direct,Tablet,Watches,49,58,28,4,1,0,0.0,0.0
2026-02-13,Switzerland,Referral,Desktop,Earrings,122,158,121,21,14,5,419.07,0.0
2026-02-13,Germany,Referral,Mobile,Bracelets,167,196,122,23,13,5,367.89,0.0
2026-02-13,Austria,Referral,Tablet,Earrings,52,71,49,9,5,2,120.85,0.0
2026-02-14,Austria,Organic Search,Desktop,Earrings,383,493,351,51,23,11,692.3,0.0
2026-02-14,Switzerland,Organic Search,Mobile,Earrings,570,655,333,27,12,5,318.14,0.0
2026-02-14,Switzerland,Organic Search,Tablet,Earrings,129,173,99,10,4,2,153.14,0.0
2026-02-14,Austria,Paid Search,Desktop,Earrings,277,320,215,38,27,12,729.41,144.75
2026-02-14,Germany,Paid Search,Mobile,Necklaces,414,526,280,25,14,7,723.51,253.31
2026-02-14,Switzerland,Paid Search,Tablet,Watches,55,64,47,4,2,0,0.0,48.86
2026-02-14,Germany,Email,Desktop,Watches,175,197,96,10,5,2,375.85,6.45
2026-02-14,Germany,Email,Mobile,Earrings,219,300,220,37,20,9,601.99,16.78
2026-02-14,Switzerland,Email,Tablet,Necklaces,50,57,37,4,1,0,0.0,3.31
2026-02-14,Germany,Social Media,Desktop,Earrings,194,250,187,27,14,5,344.34,104.25
2026-02-14,Austria,Social Media,Mobile,Necklaces,271,376,171,31,15,5,506.79,76.02
2026-02-14,Austria,Social Media,Tablet,Earrings,96,119,61,8,5,1,77.61,35.89
2026-02-14,Germany,Direct,Desktop,Watches,162,223,162,22,15,8,1707.12,0.0
2026-02-14,Switzerland,Direct,Mobile,Bracelets,327,401,307,53,27,14,1374.98,0.0
2026-02-14,Germany,Direct,Tablet,Necklaces,57,80,60,5,2,1,84.92,0.0
2026-02-14,Germany,Referral,Desktop,Watches,130,158,117,24,12,4,798.56,0.0
2026-02-14,Austria,Referral,Mobile,Rings,132,173,95,13,8,3,567.77,0.0
2026-02-14,Austria,Referral,Tablet,Earrings,55,70,35,4,2,0,0.0,0.0
2026-02-15,Austria,Organic Search,Desktop,Earrings,321,364,202,31,19,8,535.95,0.0
2026-02-15,Switzerland,Organic Search,Mobile,Necklaces,418,531,351,31,15,7,566.22,0.0
2026-02-15,Germany,Organic Search,Tablet,Bracelets,112,142,84,11,7,3,223.11,0.0
2026-02-15,Switzerland,Paid Search,Desktop,Watches,260,290,143,30,14,6,1357.44,201.35
2026-02-15,Austria,Paid Search,Mobile,Rings,348,441,263,30,17,8,1400.47,340.75
2026-02-15,Switzerland,Paid Search,Tablet,Rings,111,134,104,10,5,2,285.07,66.48
2026-02-15,Switzerland,Email,Desktop,Watches,158,192,146,22,11,6,1441.63,9.61
2026-02-15,Austria,Email,Mobile,Rings,173,207,120,14,8,5,858.13,13.79
2026-02-15,Austria,Email,Tablet,Rings,55,73,51,9,4,2,282.85,4.85
2026-02-15,Germany,Social Media,Desktop,Necklaces,198,244,165,30,15,5,484.63,89.3
2026-02-15,Switzerland,Social Media,Mobile,Earrings,235,313,147,15,10,3,224.57,128.65
2026-02-15,Germany,Social Media,Tablet,Necklaces,92,124,68,9,4,1,96.64,53.19
2026-02-15,Austria,Direct,Desktop,Earrings,216,243,165,31,14,6,445.64,0.0
2026-02-15,Austria,Direct,Mobile,Watches,267,301,185,23,13,6,1499.38,0.0
2026-02-15,Germany,Direct,Tablet,Necklaces,48,66,37,4,1,0,0.0,0.0
2026-02-15,Switzerland,Referral,Desktop,Earrings,68,78,42,7,4,1,72.12,0.0
2026-02-15,Austria,Referral,Mobile,Earrings,167,188,138,11,6,2,130.44,0.0
2026-02-15,Austria,Referral,Tablet,Rings,107,136,90,8,4,1,177.12,0.0
2026-02-16,Switzerland,Organic Search,Desktop,Rings,292,334,252,47,31,13,1987.38,0.0
2026-02-16,Germany,Organic Search,Mobile,Bracelets,440,490,389,56,40,21,1667.75,0.0
2026-02-16,Germany,Organic Search,Tablet,Earrings,158,187,91,19,8,4,313.1,0.0
2026-02-16,Germany,Paid Search,Desktop,Earrings,337,397,271,57,37,17,1049.17,315.97
2026-02-16,Germany,Paid Search,Mobile,Bracelets,417,504,340,45,29,14,1413.94,336.91
2026-02-16,Austria,Paid Search,Tablet,Rings,76,101,49,4,1,0,0.0,51.88
2026-02-16,Germany,Email,Desktop,Watches,148,206,97,15,10,6,1490.45,15.66
2026-02-16,Germany,Email,Mobile,Watches,171,211,139,15,8,4,792.57,16.16
2026-02-16,Germany,Email,Tablet,Watches,19,24,12,2,1,0,0.0,1.91
2026-02-16,Germany,Social Media,Desktop,Earrings,207,270,201,32,20,7,426.59,129.54
2026-02-16,Switzerland,Social Media,Mobile,Earrings,328,386,283,50,23,9,695.89,112.2
2026-02-16,Switzerland,Social Media,Tablet,Watches,73,83,41,3,1,0,0.0,26.95
2026-02-16,Switzerland,Direct,Desktop,Rings,186,211,146,22,10,4,734.36,0.0
2026-02-16,Switzerland,Direct,Mobile,Necklaces,209,271,184,29,16,8,704.02,0.0
2026-02-16,Germany,Direct,Tablet,Earrings,79,101,75,7,4,2,152.29,0.0
2026-02-16,Germany,Referral,Desktop,Watches,137,155,74,16,8,3,698.07,0.0
2026-02-16,Switzerland,Referral,Mobile,Rings,90,125,66,9,5,2,359.11,0.0
2026-02-16,Switzerland,Referral,Tablet,Earrings,15,20,13,1,0,0,0.0,0.0
2026-02-17,Switzerland,Organic Search,Desktop,Earrings,345,385,237,41,19,9,755.99,0.0
2026-02-17,Switzerland,Organic Search,Mobile,Necklaces,454,570,370,34,15,8,753.82,0.0
2026-02-17,Germany,Organic Search,Tablet,Necklaces,155,191,140,20,12,6,677.15,0.0
2026-02-17,Germany,Paid Search,Desktop,Rings,247,329,217,22,13,6,859.28,181.97
2026-02-17,Germany,Paid Search,Mobile,Earrings,403,472,226,22,11,5,417.2,367.73
2026-02-17,Switzerland,Paid Search,Tablet,Necklaces,108,140,109,16,10,4,399.75,111.66
2026-02-17,Germany,Email,Desktop,Necklaces,217,262,164,28,18,8,683.68,18.7
2026-02-17,Austria,Email,Mobile,Earrings,143,161,106,11,6,3,183.97,5.68
2026-02-17,Switzerland,Email,Tablet,Rings,40,50,39,6,4,2,342.51,1.81
2026-02-17,Austria,Social Media,Desktop,Necklaces,213,253,130,17,11,4,378.82,59.91
2026-02-17,Austria,Social Media,Mobile,Rings,236,309,168,25,16,6,937.91,93.75
2026-02-17,Germany,Social Media,Tablet,Earrings,124,167,121,14,6,2,165.64,78.43
2026-02-17,Germany,Direct,Desktop,Bracelets,186,241,177,26,15,8,642.51,0.0
2026-02-17,Austria,Direct,Mobile,Bracelets,308,350,178,37,20,10,899.4,0.0
2026-02-17,Switzerland,Direct,Tablet,Rings,46,65,40,4,1,0,0.0,0.0
2026-02-17,Austria,Referral,Desktop,Earrings,98,110,76,8,5,2,167.33,0.0
2026-02-17,Austria,Referral,Mobile,Watches,96,121,94,19,13,5,1091.51,0.0
2026-02-17,Austria,Referral,Tablet,Rings,35,41,27,2,1,0,0.0,0.0
2026-02-18,Switzerland,Organic Search,Desktop,Earrings,297,339,266,37,22,11,793.3,0.0
2026-02-18,Switzerland,Organic Search,Mobile,Earrings,449,511,354,48,30,16,1227.42,0.0
2026-02-18,Germany,Organic Search,Tablet,Bracelets,69,83,64,14,10,5,427.99,0.0
2026-02-18,Austria,Paid Search,Desktop,Bracelets,350,416,315,48,24,10,827.6,197.79
2026-02-18,Germany,Paid Search,Mobile,Watches,314,425,327,37,22,10,2100.37,253.63
2026-02-18,Austria,Paid Search,Tablet,Rings,107,149,99,13,9,4,753.53,133.54
2026-02-18,Germany,Email,Desktop,Watches,132,165,91,8,4,2,375.37,7.56
2026-02-18,Austria,Email,Mobile,Watches,166,226,142,14,6,3,613.23,9.88
2026-02-18,Switzerland,Email,Tablet,Watches,16,20,10,2,1,0,0.0,0.41
2026-02-18,Switzerland,Social Media,Desktop,Necklaces,245,325,167,14,7,2,205.8,172.54
2026-02-18,Austria,Social Media,Mobile,Bracelets,316,392,244,42,20,8,750.79,178.16
2026-02-18,Austria,Social Media,Tablet,Necklaces,76,103,80,15,7,2,164.96,50.17
2026-02-18,Austria,Direct,Desktop,Bracelets,217,272,149,22,14,6,466.85,0.0
2026-02-18,Germany,Direct,Mobile,Earrings,249,291,218,47,24,13,998.51,0.0
2026-02-18,Germany,Direct,Tablet,Earrings,53,71,56,9,5,2,120.88,0.0
2026-02-18,Switzerland,Referral,Desktop,Bracelets,60,68,40,6,2,0,0.0,0.0
2026-02-18,Switzerland,Referral,Mobile,Watches,138,174,82,11,5,1,259.61,0.0
2026-02-18,Austria,Referral,Tablet,Necklaces,30,38,21,1,0,0,0.0,0.0
2026-02-19,Germany,Organic Search,Desktop,Bracelets,294,391,305,39,21,9,856.54,0.0
2026-02-19,Germany,Organic Search,Mobile,Necklaces,402,516,366,47,32,15,1535.56,0.0
2026-02-19,Germany,Organic Search,Tablet,Necklaces,99,134,89,14,6,3,312.54,0.0
2026-02-19,Germany,Paid Search,Desktop,Bracelets,231,316,202,25,16,8,749.54,149.12
2026-02-19,Austria,Paid Search,Mobile,Earrings,353,401,287,56,34,15,1123.98,203.99
2026-02-19,Germany,Paid Search,Tablet,Watches,112,153,91,19,11,4,962.59,78.71
2026-02-19,Austria,Email,Desktop,Rings,154,173,89,17,10,5,726.35,11.25
2026-02-19,Switzerland,Email,Mobile,Necklaces,181,221,129,21,10,4,401.75,4.54
2026-02-19,Germany,Email,Tablet,Necklaces,16,20,11,1,0,0,0.0,0.69
2026-02-19,Germany,Social Media,Desktop,Necklaces,238,285,222,26,12,4,454.61,73.44
2026-02-19,Germany,Social Media,Mobile,Earrings,337,407,235,21,13,5,407.55,117.67
2026-02-19,Switzerland,Social Media,Tablet,Rings,87,105,47,6,4,1,166.09,56.92
2026-02-19,Germany,Direct,Desktop,Necklaces,205,261,177,35,22,11,1006.85,0.0
